,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
0,0.4096139669418335,0.08968205749988556,3388.2808993401977,491476.33544520586,2763.3247797072195,109042.40982634548,6751.745620454058,1438365.834057587,0.19128396989319912,0.005338131492374285,0.19676446914672852,0.009512304328382015,8.387883186340332,2913.845458984375,4152.2041015625,3716.42919921875,2886.135009765625,3041.183837890625,3280.904296875,3159.131103515625,2953.18017578125,3477.06103515625,3833.150634765625,3125.8349609375,2665.85546875,3749.51318359375,-271133.75,362275.1875,-89556.4140625,154965.296875,6282.796875,47766.2734375,-50837.05078125,22472.75390625,-70920.484375,67891.328125,17379.984375,28299.89453125,-34430.65234375,39653.8515625,-23263.28515625,29207.2109375,-50604.54296875,-739.027587890625,-15965.6064453125,26322.861328125,2.0
1,0.38616231083869934,0.09709363430738449,2872.2944819836252,912754.310170683,2621.499256053945,163750.24571207704,5791.756871350882,2656889.468916756,0.14125564047924058,0.008509249620370411,0.26585718989372253,0.01469294261187315,17.617958068847656,29117.431640625,3434.22509765625,3249.533935546875,3838.124755859375,3182.624755859375,2265.695068359375,1999.0205078125,2501.368408203125,2644.84912109375,2806.53515625,3047.8427734375,2911.75537109375,3387.400390625,-342866.75,464752.25,-59252.82421875,149076.40625,33141.21484375,40368.5234375,2339.41357421875,41844.04296875,-74035.625,57281.1171875,2271.05615234375,49828.96875,28479.908203125,57146.78125,9877.0244140625,15104.1728515625,-43874.6875,-1543.8828125,-16371.146484375,2660.45068359375,2.0
2,0.27728140354156494,0.09027308225631714,2042.02806075583,201157.34760889102,1896.1564334392574,67356.8525878415,3929.9794154468414,640243.5941383834,0.12235348624715679,0.001776948734647568,0.21424202620983124,0.008495570160448551,10.62434196472168,4999.701171875,2883.0595703125,5823.669921875,8368.904296875,3770.783447265625,3614.7138671875,3684.3994140625,3380.991943359375,1479.760986328125,2509.444580078125,3725.1181640625,3026.216552734375,3081.759765625,-882364.75,1453303.75,-526883.0625,420684.0625,-240772.875,53132.3046875,-107643.421875,-76211.4921875,-161207.921875,-55316.63671875,7891.0546875,69596.046875,-39727.75,23286.73828125,-112821.109375,-11130.29296875,-113283.25,-118831.53125,-73200.9375,-134279.9375,2.0
3,0.2343353033065796,0.09321235865354538,1458.8732987130495,333263.4434611258,1662.9133036476944,150074.42951855322,2920.7364783749285,1505428.3651547686,0.0634268720818511,0.0016590414980636747,0.2224721610546112,0.00970617588609457,13.329693794250488,10058.9609375,2456.92138671875,3097.31787109375,1626.6453857421875,1189.977294921875,762.2998046875,1330.47998046875,1072.051025390625,991.8809204101562,1178.446533203125,1862.872314453125,3713.7080078125,2850.83544921875,-1194525.25,971033.375,-143879.78125,281373.25,-71866.765625,5284.2822265625,-156884.3125,-59792.25,-200013.125,-9450.9326171875,-32170.640625,-127114.5625,-9353.783203125,-140176.53125,-53776.1484375,-65643.6640625,-108130.515625,-88695.7890625,-99554.109375,-148032.25,2.0
4,0.2781452238559723,0.08922066539525986,2301.7688336744036,614816.3624365926,2378.5097895762597,194413.61402724398,4740.316529203296,2794090.277120496,0.10610932408418677,0.0037562387425539422,0.20535144209861755,0.006542153190821409,10.226227760314941,3683.099365234375,3732.97900390625,5356.40771484375,3999.333984375,3007.80126953125,3108.72021484375,2858.55615234375,4057.842041015625,2599.50927734375,4956.9970703125,5408.869140625,3089.377197265625,4428.5078125,-961341.3125,1265156.125,-185186.75,132896.109375,-59235.01171875,27436.484375,-67599.53125,-3182.70849609375,-207766.34375,-40998.09765625,-133507.25,-16959.931640625,-178260.765625,-3576.947998046875,-141201.21875,-38819.15234375,-110025.453125,-30723.203125,-89803.15625,-60435.171875,2.0
5,0.31081345677375793,0.09727121144533157,1943.6890526504726,295997.1737464745,2227.8209249625593,96304.84655378871,4166.266592305983,1529994.3852989462,0.08282819044748348,0.0017579278959716919,0.1888439655303955,0.004557547625154257,8.924522399902344,3821.85400390625,4577.0859375,4615.37060546875,6803.81787109375,5089.20361328125,5104.09375,4469.98828125,4201.63037109375,4037.172119140625,3586.53515625,4982.52783203125,4247.43896484375,4160.6953125,-1365867.0,1588833.375,5104.1904296875,447202.21875,-77045.734375,113098.15625,-99480.46875,164598.21875,-220610.984375,119575.171875,70221.84375,-4650.30517578125,6925.9296875,-29545.541015625,-79495.0625,-16784.361328125,-42573.3984375,-144294.828125,-7191.03515625,-62085.859375,2.0
6,0.35128816962242126,0.09088093042373657,2405.967418930736,783405.4492635542,2466.1863567028945,336378.3512671941,5146.547772696526,3283613.743271719,0.11254293610315523,0.0036472875866491966,0.20714299380779266,0.0060577671974897385,10.579086303710938,3079.749267578125,5606.36181640625,3600.494140625,3405.52099609375,2846.279052734375,4258.216796875,3203.45849609375,2900.48388671875,3157.302734375,3067.30078125,4530.615234375,3534.7275390625,4779.65185546875,-714927.75,900002.375,30729.91015625,206793.9375,-23497.443359375,109471.359375,-23321.83984375,55137.71875,-131989.9375,66131.6328125,-25511.0703125,-14509.7236328125,-26613.4296875,-11164.06640625,-50620.1171875,-1652.1602783203125,-106915.1796875,-21512.373046875,-82572.078125,-61541.3046875,2.0
7,0.2856625020503998,0.10071876645088196,1791.7503989542195,181182.60785919835,1554.5123973651425,34792.836384743976,3571.9572871832797,613008.0667118793,0.09486635149881373,0.0014112595112670669,0.535093367099762,0.023592974990606308,66.31275177001953,155739.6875,3180.492431640625,3184.083251953125,1923.4951171875,1570.76806640625,1597.1134033203125,1745.3145751953125,1689.127685546875,1874.2913818359375,2133.746337890625,2280.46875,3200.073974609375,3795.34423828125,-144904.53125,1065358.625,-573000.5625,433078.6875,-356109.59375,161697.125,-106783.4453125,-114234.90625,-65680.75,-131409.375,15754.623046875,-52041.66796875,30088.470703125,-53732.34375,-8250.6259765625,-2540.851806640625,-62100.64453125,-23707.69140625,-524.6109619140625,-110196.0078125,2.0
8,0.3180176615715027,0.09235057234764099,2402.8021343832847,469939.03806560015,2494.062346567426,185369.4449177976,5188.842633640101,1918552.7095632176,0.10674910001540878,0.0029772696189990107,0.2999249994754791,0.005707803647965193,20.49519920349121,9902.2099609375,3996.539794921875,3542.888671875,4721.267578125,3559.61181640625,5222.115234375,3411.791259765625,5233.1533203125,3847.92431640625,3177.10498046875,3526.7626953125,3333.426513671875,4412.46484375,-151977.5,1050061.375,-21073.091796875,281125.03125,-76998.046875,72295.4296875,-53382.0078125,-971.982177734375,-113027.078125,89951.6328125,-23965.98828125,33708.1015625,-104288.8203125,-37683.48046875,-104651.0390625,-81239.578125,-134137.90625,-20733.83984375,-37794.60546875,15046.9609375,2.0
9,0.3250906765460968,0.09227822721004486,1999.1416698975052,283681.5275984789,1986.5194097750273,150810.3616888159,3931.3555622992117,1627879.7612570669,0.10248655107852137,0.0012669476034739434,0.138348788022995,0.00416748970746994,5.00724458694458,1189.5101318359375,6606.4140625,4126.8330078125,2967.9404296875,4929.62939453125,7064.48046875,8412.37890625,7192.57275390625,4639.6318359375,3615.17724609375,2557.1513671875,2758.76513671875,3567.32470703125,-1815748.25,1505195.0,-545301.375,184623.84375,-224624.8125,27906.802734375,-288011.625,68343.65625,-139739.59375,-12791.462890625,-20263.2421875,3840.515869140625,-45705.40234375,-10904.25,3104.314453125,79673.078125,31474.90625,133166.375,70342.65625,133090.15625,2.0
